SIC4_cd,SIC4_desc,ind_cd,ind_desc,maj_cd,maj_desc,div_cd,div_desc
2395,"Pleating, Decorative and Novelty Stitching, and Tucking for the Trade",239,Miscellaneous Fabricated Textile Products,23,Apparel And Other Finished Products Made From Fabrics And Similar Materials,D,Manufacturing
2396,"Automotive Trimmings, Apparel Findings, and Related Products",239,Miscellaneous Fabricated Textile Products,23,Apparel And Other Finished Products Made From Fabrics And Similar Materials,D,Manufacturing
2397,Schiffli Machine Embroideries,239,Miscellaneous Fabricated Textile Products,23,Apparel And Other Finished Products Made From Fabrics And Similar Materials,D,Manufacturing
2399,"Fabricated Textile Products, Not Elsewhere Classified",239,Miscellaneous Fabricated Textile Products,23,Apparel And Other Finished Products Made From Fabrics And Similar Materials,D,Manufacturing
2411,Logging,241,Logging,24,"Lumber And Wood Products, Except Furniture",D,Manufacturing
2421,"Sawmills and Planing Mills, General",242,Sawmills And Planing Mills,24,"Lumber And Wood Products, Except Furniture",D,Manufacturing
2426,Hardwood Dimension and Flooring Mills,242,Sawmills And Planing Mills,24,"Lumber And Wood Products, Except Furniture",D,Manufacturing
2429,"Special Product Sawmills, Not Elsewhere Classified",242,Sawmills And Planing Mills,24,"Lumber And Wood Products, Except Furniture",D,Manufacturing
2431,Millwork,243,"Millwork, Veneer, Plywood, And Structural Wood",24,"Lumber And Wood Products, Except Furniture",D,Manufacturing
2434,Wood Kitchen Cabinets,243,"Millwork, Veneer, Plywood, And Structural Wood",24,"Lumber And Wood Products, Except Furniture",D,Manufacturing
2435,Hardwood Veneer and Plywood,243,"Millwork, Veneer, Plywood, And Structural Wood",24,"Lumber And Wood Products, Except Furniture",D,Manufacturing
2436,Softwood Veneer and Plywood,243,"Millwork, Veneer, Plywood, And Structural Wood",24,"Lumber And Wood Products, Except Furniture",D,Manufacturing
2439,"Structural Wood Members, Not Elsewhere Classified",243,"Millwork, Veneer, Plywood, And Structural Wood",24,"Lumber And Wood Products, Except Furniture",D,Manufacturing
2441,Nailed and Lock Corner Wood Boxes and Shook,244,Wood Containers,24,"Lumber And Wood Products, Except Furniture",D,Manufacturing
2448,Wood Pallets and Skids,244,Wood Containers,24,"Lumber And Wood Products, Except Furniture",D,Manufacturing
2449,"Wood Containers, Not Elsewhere Classified",244,Wood Containers,24,"Lumber And Wood Products, Except Furniture",D,Manufacturing
2451,Mobile Homes,245,Wood Buildings And Mobile Homes,24,"Lumber And Wood Products, Except Furniture",D,Manufacturing
2452,Prefabricated Wood Buildings and Components,245,Wood Buildings And Mobile Homes,24,"Lumber And Wood Products, Except Furniture",D,Manufacturing
2491,Wood Preserving,249,Miscellaneous Wood Products,24,"Lumber And Wood Products, Except Furniture",D,Manufacturing
2493,Reconstituted Wood Products,249,Miscellaneous Wood Products,24,"Lumber And Wood Products, Except Furniture",D,Manufacturing
2499,"Wood Products, Not Elsewhere Classified",249,Miscellaneous Wood Products,24,"Lumber And Wood Products, Except Furniture",D,Manufacturing
2511,"Wood Household Furniture, Except Upholstered",251,Household Furniture,25,Furniture And Fixtures,D,Manufacturing
2512,"Wood Household Furniture, Upholstered",251,Household Furniture,25,Furniture And Fixtures,D,Manufacturing
2514,Metal Household Furniture,251,Household Furniture,25,Furniture And Fixtures,D,Manufacturing
2515,"Mattresses, Foundations, and Convertible Beds",251,Household Furniture,25,Furniture And Fixtures,D,Manufacturing
2517,"Wood Television, Radio, Phonograph, and Sewing Machine Cabinets",251,Household Furniture,25,Furniture And Fixtures,D,Manufacturing
2519,"Household Furniture, Not Elsewhere Classified",251,Household Furniture,25,Furniture And Fixtures,D,Manufacturing
2521,Wood Office Furniture,252,Office Furniture,25,Furniture And Fixtures,D,Manufacturing
2522,"Office Furniture, Except Wood",252,Office Furniture,25,Furniture And Fixtures,D,Manufacturing
2531,Public Building and Related Furniture,253,Public Building And Related Furniture,25,Furniture And Fixtures,D,Manufacturing
2541,"Wood Office and Store Fixtures, Partitions, Shelving, and Lockers",254,"Partitions, Shelving, Lockers, And Office And",25,Furniture And Fixtures,D,Manufacturing
2542,"Office and Store Fixtures, Partitions, Shelving, and Lockers, Except Wood",254,"Partitions, Shelving, Lockers, And Office And",25,Furniture And Fixtures,D,Manufacturing
2591,Drapery Hardware and Window Blinds and Shades,259,Miscellaneous Furniture And Fixtures,25,Furniture And Fixtures,D,Manufacturing
2599,"Furniture and Fixtures, Not Elsewhere Classified",259,Miscellaneous Furniture And Fixtures,25,Furniture And Fixtures,D,Manufacturing
2611,Pulp Mills,261,Pulp Mills,26,Paper And Allied Products,D,Manufacturing
2621,Paper Mills,262,Paper Mills,26,Paper And Allied Products,D,Manufacturing
2631,Paperboard Mills,263,Paperboard Mills,26,Paper And Allied Products,D,Manufacturing
2652,Setup Paperboard Boxes,265,Paperboard Containers And Boxes,26,Paper And Allied Products,D,Manufacturing
2653,Corrugated and Solid Fiber Boxes,265,Paperboard Containers And Boxes,26,Paper And Allied Products,D,Manufacturing
2655,"Fiber Cans, Tubes, Drums, and Similar Products",265,Paperboard Containers And Boxes,26,Paper And Allied Products,D,Manufacturing
2656,"Sanitary Food Containers, Except Folding",265,Paperboard Containers And Boxes,26,Paper And Allied Products,D,Manufacturing
2657,"Folding Paperboard Boxes, Including Sanitary",265,Paperboard Containers And Boxes,26,Paper And Allied Products,D,Manufacturing
2671,"Packaging Paper and Plastics Film, Coated and Laminated",267,"Converted Paper And Paperboard Products, Except",26,Paper And Allied Products,D,Manufacturing
2672,"Coated and Laminated Paper, Not Elsewhere Classified",267,"Converted Paper And Paperboard Products, Except",26,Paper And Allied Products,D,Manufacturing
2673,"Plastics, Foil, and Coated Paper Bags",267,"Converted Paper And Paperboard Products, Except",26,Paper And Allied Products,D,Manufacturing
2674,Uncoated Paper and Multiwall Bags,267,"Converted Paper And Paperboard Products, Except",26,Paper And Allied Products,D,Manufacturing
2675,Die-Cut Paper and Paperboard and Cardboard,267,"Converted Paper And Paperboard Products, Except",26,Paper And Allied Products,D,Manufacturing
2676,Sanitary Paper Products,267,"Converted Paper And Paperboard Products, Except",26,Paper And Allied Products,D,Manufacturing
2677,Envelopes,267,"Converted Paper And Paperboard Products, Except",26,Paper And Allied Products,D,Manufacturing
2678,"Stationery, Tablets, and Related Products",267,"Converted Paper And Paperboard Products, Except",26,Paper And Allied Products,D,Manufacturing
2679,"Converted Paper and Paperboard Products, Not Elsewhere Classified",267,"Converted Paper And Paperboard Products, Except",26,Paper And Allied Products,D,Manufacturing
2711,"Newspapers: Publishing, or Publishing and Printing",271,"Newspapers: Publishing, Or Publishing And Printing",27,"Printing, Publishing, And Allied Industries",D,Manufacturing
2721,"Periodicals: Publishing, or Publishing and Printing",272,"Periodicals: Publishing, Or Publishing And Printing",27,"Printing, Publishing, And Allied Industries",D,Manufacturing
2731,"Books: Publishing, or Publishing and Printing",273,Books,27,"Printing, Publishing, And Allied Industries",D,Manufacturing
2732,Book Printing,273,Books,27,"Printing, Publishing, And Allied Industries",D,Manufacturing
2741,Miscellaneous Publishing,274,Miscellaneous Publishing,27,"Printing, Publishing, And Allied Industries",D,Manufacturing
2752,"Commercial Printing, Lithographic",275,Commercial Printing,27,"Printing, Publishing, And Allied Industries",D,Manufacturing
2754,"Commercial Printing, Gravure",275,Commercial Printing,27,"Printing, Publishing, And Allied Industries",D,Manufacturing
2759,"Commercial Printing, Not Elsewhere Classified",275,Commercial Printing,27,"Printing, Publishing, And Allied Industries",D,Manufacturing
2761,Manifold Business Forms,276,Manifold Business Forms,27,"Printing, Publishing, And Allied Industries",D,Manufacturing
2771,Greeting Cards,277,Greeting Cards,27,"Printing, Publishing, And Allied Industries",D,Manufacturing
2782,"Blankbooks, Looseleaf Binders and Devices",278,"Blankbooks, Looseleaf Binders, And Bookbinding",27,"Printing, Publishing, And Allied Industries",D,Manufacturing
2789,Bookbinding and Related Work,278,"Blankbooks, Looseleaf Binders, And Bookbinding",27,"Printing, Publishing, And Allied Industries",D,Manufacturing
2791,Typesetting,279,Service Industries For The Printing Trade,27,"Printing, Publishing, And Allied Industries",D,Manufacturing
2796,Platemaking and Related Services,279,Service Industries For The Printing Trade,27,"Printing, Publishing, And Allied Industries",D,Manufacturing
2812,Alkalies and Chlorine,281,Industrial Inorganic Chemicals,28,Chemicals And Allied Products,D,Manufacturing
2813,Industrial Gases,281,Industrial Inorganic Chemicals,28,Chemicals And Allied Products,D,Manufacturing
2816,Inorganic Pigments,281,Industrial Inorganic Chemicals,28,Chemicals And Allied Products,D,Manufacturing
2819,"Industrial Inorganic Chemicals, Not Elsewhere Classified",281,Industrial Inorganic Chemicals,28,Chemicals And Allied Products,D,Manufacturing
2821,"Plastics Materials, Synthetic Resins, and Nonvulcanizable Elastomers",282,"Plastics Materials And Synthetic Resins, Synthetic",28,Chemicals And Allied Products,D,Manufacturing
2822,Synthetic Rubber (Vulcanizable Elastomers),282,"Plastics Materials And Synthetic Resins, Synthetic",28,Chemicals And Allied Products,D,Manufacturing
2823,Cellulosic Manmade Fibers,282,"Plastics Materials And Synthetic Resins, Synthetic",28,Chemicals And Allied Products,D,Manufacturing
2824,"Manmade Organic Fibers, Except Cellulosic",282,"Plastics Materials And Synthetic Resins, Synthetic",28,Chemicals And Allied Products,D,Manufacturing
2833,Medicinal Chemicals and Botanical Products,283,Drugs,28,Chemicals And Allied Products,D,Manufacturing
2834,Pharmaceutical Preparations,283,Drugs,28,Chemicals And Allied Products,D,Manufacturing
2835,In Vitro and In Vivo Diagnostic Substances,283,Drugs,28,Chemicals And Allied Products,D,Manufacturing
2836,"Biological Products, Except Diagnostic Substances",283,Drugs,28,Chemicals And Allied Products,D,Manufacturing
2841,"Soap and Other Detergents, Except Specialty Cleaners",284,"Soap, Detergents, And Cleaning Preparations; Perfumes, Cosmetics, and Other Toilet Preparations",28,Chemicals And Allied Products,D,Manufacturing
2842,"Specialty Cleaning, Polishing, and Sanitation Preparations",284,"Soap, Detergents, And Cleaning Preparations; Perfumes, Cosmetics, and Other Toilet Preparations",28,Chemicals And Allied Products,D,Manufacturing
2843,"Surface Active Agents, Finishing Agents, Sulfonated Oils, and Assistants",284,"Soap, Detergents, And Cleaning Preparations; Perfumes, Cosmetics, and Other Toilet Preparations",28,Chemicals And Allied Products,D,Manufacturing
2844,"Perfumes, Cosmetics, and Other Toilet Preparations",284,"Soap, Detergents, And Cleaning Preparations; Perfumes, Cosmetics, and Other Toilet Preparations",28,Chemicals And Allied Products,D,Manufacturing
2851,"Paints, Varnishes, Lacquers, Enamels, and Allied Products",285,"Paints, Varnishes, Lacquers, Enamels, And Allied",28,Chemicals And Allied Products,D,Manufacturing
2861,Gum and Wood Chemicals,286,Industrial Organic Chemicals,28,Chemicals And Allied Products,D,Manufacturing
2865,"Cyclic Organic Crudes and Intermediates, and Organic Dyes and Pigments",286,Industrial Organic Chemicals,28,Chemicals And Allied Products,D,Manufacturing
2869,"Industrial Organic Chemicals, Not Elsewhere Classified",286,Industrial Organic Chemicals,28,Chemicals And Allied Products,D,Manufacturing
2873,Nitrogenous Fertilizers,287,Agricultural Chemicals,28,Chemicals And Allied Products,D,Manufacturing
2874,Phosphatic Fertilizers,287,Agricultural Chemicals,28,Chemicals And Allied Products,D,Manufacturing
2875,"Fertilizers, Mixing Only",287,Agricultural Chemicals,28,Chemicals And Allied Products,D,Manufacturing
2879,"Pesticides and Agricultural Chemicals, Not Elsewhere Classified",287,Agricultural Chemicals,28,Chemicals And Allied Products,D,Manufacturing
2891,Adhesives and Sealants,289,Miscellaneous Chemical Products,28,Chemicals And Allied Products,D,Manufacturing
2892,Explosives,289,Miscellaneous Chemical Products,28,Chemicals And Allied Products,D,Manufacturing
2893,Printing Ink,289,Miscellaneous Chemical Products,28,Chemicals And Allied Products,D,Manufacturing
2895,Carbon Black,289,Miscellaneous Chemical Products,28,Chemicals And Allied Products,D,Manufacturing
2899,"Chemicals and Chemical Preparations, Not Elsewhere Classified",289,Miscellaneous Chemical Products,28,Chemicals And Allied Products,D,Manufacturing
2911,Petroleum Refining,291,Petroleum Refining,29,Petroleum Refining And Related Industries,D,Manufacturing
2951,Asphalt Paving Mixtures and Blocks,295,Asphalt Paving And Roofing Materials,29,Petroleum Refining And Related Industries,D,Manufacturing
2952,Asphalt Felts and Coatings,295,Asphalt Paving And Roofing Materials,29,Petroleum Refining And Related Industries,D,Manufacturing
2992,Lubricating Oils and Greases,299,Miscellaneous Products Of Petroleum And Coal,29,Petroleum Refining And Related Industries,D,Manufacturing
2999,"Products of Petroleum and Coal, Not Elsewhere Classified",299,Miscellaneous Products Of Petroleum And Coal,29,Petroleum Refining And Related Industries,D,Manufacturing
3011,Tires and Inner Tubes,301,Tires And Inner Tubes,30,Rubber And Miscellaneous Plastics Products,D,Manufacturing
3021,Rubber and Plastics Footwear,302,Rubber And Plastics Footwear,30,Rubber And Miscellaneous Plastics Products,D,Manufacturing
3052,Rubber and Plastics Hose and Belting,305,"Gaskets, Packing, And Sealing Devices And Rubber",30,Rubber And Miscellaneous Plastics Products,D,Manufacturing
3053,"Gaskets, Packing, and Sealing Devices",305,"Gaskets, Packing, And Sealing Devices And Rubber",30,Rubber And Miscellaneous Plastics Products,D,Manufacturing
3061,"Molded, Extruded, and Lathe-Cut Mechanical Rubber Goods",306,"Fabricated Rubber Products, Not Elsewhere",30,Rubber And Miscellaneous Plastics Products,D,Manufacturing
3069,"Fabricated Rubber Products, Not Elsewhere Classified",306,"Fabricated Rubber Products, Not Elsewhere",30,Rubber And Miscellaneous Plastics Products,D,Manufacturing
3081,Unsupported Plastics Film and Sheet,308,Miscellaneous Plastics Products,30,Rubber And Miscellaneous Plastics Products,D,Manufacturing
3082,Unsupported Plastics Profile Shapes,308,Miscellaneous Plastics Products,30,Rubber And Miscellaneous Plastics Products,D,Manufacturing
3083,"Laminated Plastics Plate, Sheet, and Profile Shapes",308,Miscellaneous Plastics Products,30,Rubber And Miscellaneous Plastics Products,D,Manufacturing
3084,Plastics Pipe,308,Miscellaneous Plastics Products,30,Rubber And Miscellaneous Plastics Products,D,Manufacturing
3085,Plastics Bottles,308,Miscellaneous Plastics Products,30,Rubber And Miscellaneous Plastics Products,D,Manufacturing
3086,Plastics Foam Products,308,Miscellaneous Plastics Products,30,Rubber And Miscellaneous Plastics Products,D,Manufacturing
3087,Custom Compounding of Purchased Plastics Resins,308,Miscellaneous Plastics Products,30,Rubber And Miscellaneous Plastics Products,D,Manufacturing
3088,Plastics Plumbing Fixtures,308,Miscellaneous Plastics Products,30,Rubber And Miscellaneous Plastics Products,D,Manufacturing
3089,"Plastics Products, Not Elsewhere Classified",308,Miscellaneous Plastics Products,30,Rubber And Miscellaneous Plastics Products,D,Manufacturing
3111,Leather Tanning and Finishing,311,Leather Tanning And Finishing,31,Leather And Leather Products,D,Manufacturing
3131,Boot and Shoe Cut Stock and Findings,313,Boot And Shoe Cut Stock And Findings,31,Leather And Leather Products,D,Manufacturing
3142,House Slippers,314,"Footwear, Except Rubber",31,Leather And Leather Products,D,Manufacturing
3143,"Men's Footwear, Except Athletic",314,"Footwear, Except Rubber",31,Leather And Leather Products,D,Manufacturing
3144,"Women's Footwear, Except Athletic",314,"Footwear, Except Rubber",31,Leather And Leather Products,D,Manufacturing
3149,"Footwear, Except Rubber, Not Elsewhere Classified",314,"Footwear, Except Rubber",31,Leather And Leather Products,D,Manufacturing
3151,Leather Gloves and Mittens,315,Leather Gloves And Mittens,31,Leather And Leather Products,D,Manufacturing
3161,Luggage,316,Luggage,31,Leather And Leather Products,D,Manufacturing
3171,Women's Handbags and Purses,317,Handbags And Other Personal Leather Goods,31,Leather And Leather Products,D,Manufacturing
3172,"Personal Leather Goods, Except Women's Handbags and Purses",317,Handbags And Other Personal Leather Goods,31,Leather And Leather Products,D,Manufacturing
3199,"Leather Goods, Not Elsewhere Classified",319,"Leather Goods, Not Elsewhere Classified",31,Leather And Leather Products,D,Manufacturing
3211,Flat Glass,321,Flat Glass,32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3221,Glass Containers,322,"Glass And Glassware, Pressed Or Blown",32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3229,"Pressed and Blown Glass and Glassware, Not Elsewhere Classified",322,"Glass And Glassware, Pressed Or Blown",32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3231,"Glass Products, Made of Purchased Glass",323,"Glass Products, Made Of Purchased Glass",32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3241,"Cement, Hydraulic",324,"Cement, Hydraulic",32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3251,Brick and Structural Clay Tile,325,Structural Clay Products,32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3253,Ceramic Wall and Floor Tile,325,Structural Clay Products,32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3255,Clay Refractories,325,Structural Clay Products,32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3259,"Structural Clay Products, Not Elsewhere Classified",325,Structural Clay Products,32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3261,Vitreous China Plumbing Fixtures and China and Earthenware Fittings and Bathroom Accessories,326,Pottery And Related Products,32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3262,Vitreous China Table and Kitchen Articles,326,Pottery And Related Products,32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3263,Fine Earthenware (Whiteware) Table and Kitchen Articles,326,Pottery And Related Products,32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3264,Porcelain Electrical Supplies,326,Pottery And Related Products,32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3269,"Pottery Products, Not Elsewhere Classified",326,Pottery And Related Products,32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3271,Concrete Block and Brick,327,"Concrete, Gypsum, And Plaster Products",32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3272,"Concrete Products, Except Block and Brick",327,"Concrete, Gypsum, And Plaster Products",32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3273,Ready-Mixed Concrete,327,"Concrete, Gypsum, And Plaster Products",32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3274,Lime,327,"Concrete, Gypsum, And Plaster Products",32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3275,Gypsum Products,327,"Concrete, Gypsum, And Plaster Products",32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3281,Cut Stone and Stone Products,328,Cut Stone And Stone Products,32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3291,Abrasive Products,329,"Abrasive, Asbestos, And Miscellaneous",32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3292,Asbestos Products,329,"Abrasive, Asbestos, And Miscellaneous",32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3295,"Minerals and Earths, Ground or Otherwise Treated",329,"Abrasive, Asbestos, And Miscellaneous",32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3296,Mineral Wool,329,"Abrasive, Asbestos, And Miscellaneous",32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3297,Nonclay Refractories,329,"Abrasive, Asbestos, And Miscellaneous",32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3299,"Nonmetallic Mineral Products, Not Elsewhere Classified",329,"Abrasive, Asbestos, And Miscellaneous",32,"Stone, Clay, Glass, And Concrete Products",D,Manufacturing
3312,"Steel Works, Blast Furnaces (Including Coke Ovens), and Rolling Mills",331,"Steel Works, Blast Furnaces, And Rolling And Finishing Mills",33,Primary Metal Industries,D,Manufacturing
3313,"Electrometallurgical Products, Except Steel",331,"Steel Works, Blast Furnaces, And Rolling And Finishing Mills",33,Primary Metal Industries,D,Manufacturing
3315,Steel Wiredrawing and Steel Nails and Spikes,331,"Steel Works, Blast Furnaces, And Rolling And Finishing Mills",33,Primary Metal Industries,D,Manufacturing
3316,"Cold-Rolled Steel Sheet, Strip, and Bars",331,"Steel Works, Blast Furnaces, And Rolling And Finishing Mills",33,Primary Metal Industries,D,Manufacturing
3317,Steel Pipe and Tubes,331,"Steel Works, Blast Furnaces, And Rolling And Finishing Mills",33,Primary Metal Industries,D,Manufacturing
3321,Gray and Ductile Iron Foundries,332,Iron And Steel Foundries,33,Primary Metal Industries,D,Manufacturing
3322,Malleable Iron Foundries,332,Iron And Steel Foundries,33,Primary Metal Industries,D,Manufacturing
3324,Steel Investment Foundries,332,Iron And Steel Foundries,33,Primary Metal Industries,D,Manufacturing
3325,"Steel Foundries, Not Elsewhere Classified",332,Iron And Steel Foundries,33,Primary Metal Industries,D,Manufacturing
3331,Primary Smelting and Refining of Copper,333,Primary Smelting And Refining Of Nonferrous,33,Primary Metal Industries,D,Manufacturing
3334,Primary Production of Aluminum,333,Primary Smelting And Refining Of Nonferrous,33,Primary Metal Industries,D,Manufacturing
3339,"Primary Smelting and Refining of Nonferrous Metals, Except Copper and Aluminum",333,Primary Smelting And Refining Of Nonferrous,33,Primary Metal Industries,D,Manufacturing
3341,Secondary Smelting and Refining of Nonferrous Metals,334,Secondary Smelting And Refining Of Nonferrous,33,Primary Metal Industries,D,Manufacturing
3351,"Rolling, Drawing, and Extruding Of Copper",335,"Rolling, Drawing, And Extruding Of Nonferrous",33,Primary Metal Industries,D,Manufacturing
3353,"Aluminum Sheet, Plate, and Foil",335,"Rolling, Drawing, And Extruding Of Nonferrous",33,Primary Metal Industries,D,Manufacturing
3354,Aluminum Extruded Products,335,"Rolling, Drawing, And Extruding Of Nonferrous",33,Primary Metal Industries,D,Manufacturing
3355,"Aluminum Rolling and Drawing, Not Elsewhere Classified",335,"Rolling, Drawing, And Extruding Of Nonferrous",33,Primary Metal Industries,D,Manufacturing
3356,"Rolling, Drawing, and Extruding of Nonferrous Metals, Except Copper and Aluminum",335,"Rolling, Drawing, And Extruding Of Nonferrous",33,Primary Metal Industries,D,Manufacturing
3357,Drawing and Insulating of Nonferrous Wire,335,"Rolling, Drawing, And Extruding Of Nonferrous",33,Primary Metal Industries,D,Manufacturing
3363,Aluminum Die-Castings,336,Nonferrous Foundries (castings),33,Primary Metal Industries,D,Manufacturing
3364,"Nonferrous Die-Castings, Except Aluminum",336,Nonferrous Foundries (castings),33,Primary Metal Industries,D,Manufacturing
3365,Aluminum Foundries,336,Nonferrous Foundries (castings),33,Primary Metal Industries,D,Manufacturing
3366,Copper Foundries,336,Nonferrous Foundries (castings),33,Primary Metal Industries,D,Manufacturing
3369,"Nonferrous Foundries, Except Aluminum and Copper",336,Nonferrous Foundries (castings),33,Primary Metal Industries,D,Manufacturing
3398,Metal Heat Treating,339,Miscellaneous Primary Metal Products,33,Primary Metal Industries,D,Manufacturing
3399,"Primary Metal Products, Not Elsewhere Classified",339,Miscellaneous Primary Metal Products,33,Primary Metal Industries,D,Manufacturing
3411,Metal Cans,341,Metal Cans And Shipping Containers,34,"Fabricated Metal Products, Except Machinery And Transportation Equipment",D,Manufacturing
3412,"Metal Shipping Barrels, Drums, Kegs, and Pails",341,Metal Cans And Shipping Containers,34,"Fabricated Metal Products, Except Machinery And Transportation Equipment",D,Manufacturing
3421,Cutlery,342,"Cutlery, Handtools, And General Hardware",34,"Fabricated Metal Products, Except Machinery And Transportation Equipment",D,Manufacturing
3423,"Hand and Edge Tools, Except Machine Tools and Handsaws",342,"Cutlery, Handtools, And General Hardware",34,"Fabricated Metal Products, Except Machinery And Transportation Equipment",D,Manufacturing
3425,Saw Blades and Handsaws,342,"Cutlery, Handtools, And General Hardware",34,"Fabricated Metal Products, Except Machinery And Transportation Equipment",D,Manufacturing
3429,"Hardware, Not Elsewhere Classified",342,"Cutlery, Handtools, And General Hardware",34,"Fabricated Metal Products, Except Machinery And Transportation Equipment",D,Manufacturing
3431,Enameled Iron and Metal Sanitary Ware,343,"Heating Equipment, Except Electric And Warm Air;",34,"Fabricated Metal Products, Except Machinery And Transportation Equipment",D,Manufacturing
3432,Plumbing Fixture Fittings and Trim,343,"Heating Equipment, Except Electric And Warm Air;",34,"Fabricated Metal Products, Except Machinery And Transportation Equipment",D,Manufacturing
3433,"Heating Equipment, Except Electric and Warm Air Furnaces",343,"Heating Equipment, Except Electric And Warm Air;",34,"Fabricated Metal Products, Except Machinery And Transportation Equipment",D,Manufacturing
3441,Fabricated Structural Metal,344,Fabricated Structural Metal Products,34,"Fabricated Metal Products, Except Machinery And Transportation Equipment",D,Manufacturing
3442,"Metal Doors, Sash, Frames, Molding, and Trim Manufacturing",344,Fabricated Structural Metal Products,34,"Fabricated Metal Products, Except Machinery And Transportation Equipment",D,Manufacturing
3443,Fabricated Plate Work (Boiler Shops),344,Fabricated Structural Metal Products,34,"Fabricated Metal Products, Except Machinery And Transportation Equipment",D,Manufacturing
3444,Sheet Metal Work,344,Fabricated Structural Metal Products,34,"Fabricated Metal Products, Except Machinery And Transportation Equipment",D,Manufacturing
3446,Architectural and Ornamental Metal Work,344,Fabricated Structural Metal Products,34,"Fabricated Metal Products, Except Machinery And Transportation Equipment",D,Manufacturing
3448,Prefabricated Metal Buildings and Components,344,Fabricated Structural Metal Products,34,"Fabricated Metal Products, Except Machinery And Transportation Equipment",D,Manufacturing
3449,Miscellaneous Structural Metal Work,344,Fabricated Structural Metal Products,34,"Fabricated Metal Products, Except Machinery And Transportation Equipment",D,Manufacturing
3451,Screw Machine Products,345,"Screw Machine Products, And Bolts, Nuts, Screws, Rivets, And Washers",34,"Fabricated Metal Products, Except Machinery And Transportation Equipment",D,Manufacturing
3452,"Bolts, Nuts, Screws, Rivets, and Washers",345,"Screw Machine Products, And Bolts, Nuts, Screws, Rivets, And Washers",34,"Fabricated Metal Products, Except Machinery And Transportation Equipment",D,Manufacturing
3462,Iron and Steel Forgings,346,Metal Forgings And Stampings,34,"Fabricated Metal Products, Except Machinery And Transportation Equipment",D,Manufacturing
3463,Nonferrous Forgings,346,Metal Forgings And Stampings,34,"Fabricated Metal Products, Except Machinery And Transportation Equipment",D,Manufacturing
3465,Automotive Stampings,346,Metal Forgings And Stampings,34,"Fabricated Metal Products, Except Machinery And Transportation Equipment",D,Manufacturing
